step,timestamp,action,price,shares,reward,transaction_cost,slippage,time_penalty
4161,2023-07-03 13:30:01.400699382,2,193.8,122.0,-0.05645501820429248,0.025398218204301576,0.009999999999990905,0.0210568
4163,2023-07-03 13:30:01.400699382,2,193.8,95.0,-0.12942367612859296,0.09836687612860205,0.009999999999990905,0.0210568
4164,2023-07-03 13:30:01.400699382,1,193.8,116.0,-0.05645501820429248,0.025398218204301576,0.009999999999990905,0.0210568
4165,2023-07-03 13:30:01.400699382,1,193.8,69.0,-0.06697530464462544,0.03591850464463453,0.009999999999990905,0.0210568
4167,2023-07-03 13:30:01.400699382,2,193.8,70.0,-0.08784894241218187,0.056792142412190966,0.009999999999990905,0.0210568
4168,2023-07-03 13:30:01.400699382,1,193.8,104.0,-0.11137301803553562,0.08031621803554471,0.009999999999990905,0.0210568
4169,2023-07-03 13:30:01.400699382,1,193.8,63.0,-0.08784894241218187,0.056792142412190966,0.009999999999990905,0.0210568
4170,2023-07-03 13:30:01.400699382,1,193.8,147.0,-0.28503898204300665,0.25398218204301576,0.009999999999990905,0.0210568
4171,2023-07-03 13:30:01.400699382,1,193.8,92.0,-0.06697530464462544,0.03591850464463453,0.009999999999990905,0.0210568
4172,2023-07-03 13:30:01.400699382,2,193.8,84.0,-0.34302557488201935,0.31106337488202845,0.009999999999990905,0.0219622
4173,2023-07-03 13:30:01.400699382,1,193.8,107.0,-0.3019489628953682,0.2699867628953773,0.009999999999990905,0.0219622
4174,2023-07-03 13:30:01.400699382,1,193.8,64.0,-0.500970403970967,0.4690082039709761,0.009999999999990905,0.0219622
4175,2023-07-03 13:30:01.404809708,1,193.8,41.0,-0.11287665461288654,0.07619465461290473,0.01999999999998181,0.016682
4176,2023-07-03 13:30:01.478531656,2,193.81,121.0,-0.19607052322317262,0.17959252322317262,0.0,0.016478
4177,2023-07-03 13:30:01.478537754,2,193.81,130.0,-0.041837318204301574,0.025398218204301576,0.0,0.0164391
4178,2023-07-03 13:30:01.478542508,2,193.81,93.0,-0.04192481820430158,0.025398218204301576,0.0,0.0165266
4179,2023-07-03 13:30:01.478550296,1,193.81,86.0,-0.06104640435157111,0.04399100435157111,0.0,0.0170554
4180,2023-07-03 13:30:01.478550712,1,193.81,65.0,-0.1873902272365729,0.1703764272365729,0.0,0.0170138
4181,2023-07-03 13:30:01.478598744,1,193.81,131.0,-0.17931164657157164,0.16262794657157165,0.0,0.0166837
4182,2023-07-03 13:30:01.490070479,1,193.8,95.0,-0.12493117612859296,0.09836687612860205,0.009999999999990905,0.0165643
4183,2023-07-03 13:30:01.490078331,1,193.8,135.0,-0.07076270435156201,0.04399100435157111,0.009999999999990905,0.0167717
4184,2023-07-03 13:30:01.490082884,1,193.8,114.0,-0.23447477577919212,0.20789337577920122,0.009999999999990905,0.0165814
4185,2023-07-03 13:30:01.495807762,1,193.8,77.0,-0.16372309083771866,0.13677359083772775,0.009999999999990905,0.0169495
4186,2023-07-03 13:30:01.495807762,1,193.8,97.0,-0.06286800464462544,0.03591850464463453,0.009999999999990905,0.0169495
4187,2023-07-03 13:30:01.495807762,1,193.8,86.0,-0.0891621749763966,0.062212674976405695,0.009999999999990905,0.0169495
4188,2023-07-03 13:30:01.495807762,1,193.79,36.0,-0.08094050435158134,0.04399100435157111,0.020000000000010232,0.0169495
4189,2023-07-03 13:30:01.495807762,1,193.79,99.0,-0.09479134241220119,0.056792142412190966,0.020000000000010232,0.0179992
4190,2023-07-03 13:30:01.495807762,2,193.79,60.0,-0.08199020435158134,0.04399100435157111,0.020000000000010232,0.0179992
4191,2023-07-03 13:30:01.495807762,1,193.79,114.0,-0.1649902910215181,0.12699109102150788,0.020000000000010232,0.0179992
4192,2023-07-03 13:30:01.495807762,1,193.79,33.0,-0.0633974182043118,0.025398218204301576,0.020000000000010232,0.0179992
4193,2023-07-03 13:30:01.495807762,1,193.79,113.0,-0.23473295225721433,0.1967337522572041,0.020000000000010232,0.0179992
4194,2023-07-03 13:30:01.495807762,1,193.79,79.0,-0.11831541803555495,0.08031621803554471,0.020000000000010232,0.0179992
4195,2023-07-03 13:30:01.495807762,2,193.79,143.0,-0.291981382043026,0.25398218204301576,0.020000000000010232,0.0179992
4196,2023-07-03 13:30:01.495807762,1,193.79,100.0,-0.291981382043026,0.25398218204301576,0.020000000000010232,0.0179992
4197,2023-07-03 13:30:01.499233874,1,193.78,55.0,-0.11746561803555494,0.08031621803554471,0.020000000000010232,0.0171494
4198,2023-07-03 13:30:01.499233874,1,193.78,103.0,-0.23388315225721434,0.1967337522572041,0.020000000000010232,0.0171494
4199,2023-07-03 13:30:01.499233874,2,193.78,55.0,-0.0625476182043118,0.025398218204301576,0.020000000000010232,0.0171494
4200,2023-07-03 13:30:01.499233874,2,193.78,101.0,-0.0625476182043118,0.025398218204301576,0.020000000000010232,0.0171494
4201,2023-07-03 13:30:01.499233874,2,193.78,110.0,-0.11389385461291496,0.07619465461290473,0.020000000000010232,0.0176992
4202,2023-07-03 13:30:01.499233874,1,193.78,123.0,-0.0630974182043118,0.025398218204301576,0.020000000000010232,0.0176992
4203,2023-07-03 13:30:01.499233874,1,193.78,81.0,-0.08169020435158134,0.04399100435157111,0.020000000000010232,0.0176992
4204,2023-07-03 13:30:01.499233874,1,193.78,80.0,-0.08169020435158134,0.04399100435157111,0.020000000000010232,0.0176992
4205,2023-07-03 13:30:01.499233874,1,193.78,78.0,-0.0630974182043118,0.025398218204301576,0.020000000000010232,0.0176992
4206,2023-07-03 13:30:01.499233874,1,193.78,82.0,-0.07447160464464476,0.03591850464463453,0.020000000000010232,0.0185531
4207,2023-07-03 13:30:01.499233874,1,193.78,105.0,-0.15213738482439215,0.11358428482438193,0.020000000000010232,0.0185531
4208,2023-07-03 13:30:01.499233874,1,193.78,35.0,-0.08934953640861339,0.05079643640860315,0.020000000000010232,0.0185531
4209,2023-07-03 13:30:01.499233874,1,193.78,126.0,-0.39773814644635547,0.35918504644634525,0.020000000000010232,0.0185531
4210,2023-07-03 13:30:01.499233874,1,193.78,108.0,-0.10076577497641592,0.062212674976405695,0.020000000000010232,0.0185531
4211,2023-07-03 13:30:01.499233874,2,193.78,108.0,-0.16554419102151813,0.12699109102150788,0.020000000000010232,0.0185531
4212,2023-07-03 13:30:01.505071295,1,193.77,31.0,-0.06286960464462543,0.03591850464463453,0.009999999999990905,0.0169511
4213,2023-07-03 13:30:01.505071295,1,193.77,115.0,-0.08374324241218187,0.056792142412190966,0.009999999999990905,0.0169511
4214,2023-07-03 13:30:01.505071295,1,193.77,60.0,-0.14053538482437283,0.11358428482438193,0.009999999999990905,0.0169511
4215,2023-07-03 13:30:01.505071295,1,193.77,93.0,-0.1513764499528023,0.12442534995281139,0.009999999999990905,0.0169511
4217,2023-07-03 13:30:01.505071295,2,193.77,130.0,-0.07147710435156202,0.04399100435157111,0.009999999999990905,0.0174861
4218,2023-07-03 13:30:01.505071295,1,193.77,83.0,-0.21063525608205544,0.18314915608206453,0.009999999999990905,0.0174861
4219,2023-07-03 13:30:01.505071295,1,193.77,65.0,-0.08427824241218188,0.056792142412190966,0.009999999999990905,0.0174861
4220,2023-07-03 13:30:01.505071295,1,193.77,91.0,-0.06340460464462544,0.03591850464463453,0.009999999999990905,0.0174861
4221,2023-07-03 13:30:01.505071295,1,193.77,127.0,-0.08493294241218187,0.056792142412190966,0.009999999999990905,0.0181408
4222,2023-07-03 13:30:01.505071295,1,193.77,141.0,-0.07213180435156202,0.04399100435157111,0.009999999999990905,0.0181408
4223,2023-07-03 13:30:01.505071295,2,193.77,121.0,-0.10845701803553562,0.08031621803554471,0.009999999999990905,0.0181408
4224,2023-07-03 13:30:01.505071295,1,193.77,36.0,-0.10845701803553562,0.08031621803554471,0.009999999999990905,0.0181408
4225,2023-07-03 13:30:01.505071295,1,193.76,134.0,-0.08213180435158135,0.04399100435157111,0.020000000000010232,0.0181408
4226,2023-07-03 13:30:01.515082631,1,193.75,89.0,-0.14196483075502253,0.09503143075502138,0.030000000000001137,0.0169334
4227,2023-07-03 13:30:01.515082631,1,193.75,64.0,-0.20756583607109058,0.16063243607108943,0.030000000000001137,0.0169334
4228,2023-07-03 13:30:01.515082631,2,193.75,104.0,-0.1037255424121921,0.056792142412190966,0.030000000000001137,0.0169334
4229,2023-07-03 13:30:01.515082631,1,193.75,29.0,-0.12312805461290587,0.07619465461290473,0.030000000000001137,0.0169334
4230,2023-07-03 13:30:01.515082631,2,193.75,30.0,-0.08408030464463567,0.03591850464463453,0.030000000000001137,0.0181618
4231,2023-07-03 13:30:01.515082631,1,193.75,81.0,-0.07356001820430272,0.025398218204301576,0.030000000000001137,0.0181618
4232,2023-07-03 13:30:01.515082631,1,193.75,82.0,-0.14319323075502252,0.09503143075502138,0.030000000000001137,0.0181618
4233,2023-07-03 13:30:01.515082631,1,193.75,34.0,-0.07356001820430272,0.025398218204301576,0.030000000000001137,0.0181618
4234,2023-07-03 13:30:01.515082631,1,193.75,122.0,-0.31574863293992383,0.2675868329399227,0.030000000000001137,0.0181618
4236,2023-07-03 13:30:01.521750327,1,193.75,72.0,-0.11425076911273659,0.06719736911273545,0.030000000000001137,0.0170534
4237,2023-07-03 13:30:01.522444089,1,193.75,84.0,-0.0956752424122012,0.056792142412190966,0.020000000000010232,0.0188831
4238,2023-07-03 13:30:01.523232936,1,193.75,32.0,-0.06216751820431181,0.025398218204301576,0.020000000000010232,0.0167693
4239,2023-07-03 13:30:01.529864146,1,193.75,133.0,-0.34280864663991184,0.30583504663990163,0.020000000000010232,0.0169736
4240,2023-07-03 13:30:01.529864146,2,193.75,105.0,-0.22533182742167712,0.18835822742166689,0.020000000000010232,0.0169736
4241,2023-07-03 13:30:01.616764772,1,193.77,94.0,-0.2305114905612594,0.21400919056125942,0.0,0.0165023
4242,2023-07-03 13:30:01.621876759,1,193.78,98.0,-0.37582364644634525,0.35918504644634525,0.0,0.0166386
4243,2023-07-03 13:30:01.621983979,1,193.77,122.0,-0.39588824644632703,0.35918504644634525,0.01999999999998181,0.0167032
4244,2023-07-03 13:30:01.622036251,1,193.77,100.0,-0.15022038482436373,0.11358428482438193,0.01999999999998181,0.0166361
4245,2023-07-03 13:30:01.653471590,1,193.81,40.0,-0.09261675461290472,0.07619465461290473,0.0,0.0164221
4246,2023-07-03 13:30:01.655815262,1,193.81,50.0,-0.36761805910508877,0.35101035910508877,0.0,0.0166077
4247,2023-07-03 13:30:01.655815262,1,193.81,75.0,-0.09280235461290473,0.07619465461290473,0.0,0.0166077
4248,2023-07-03 13:30:01.683794301,2,193.77,130.0,-0.39626594644632707,0.35918504644634525,0.01999999999998181,0.0170809
4250,2023-07-03 13:30:01.684407079,1,193.76,111.0,-0.10364426911274568,0.06719736911273545,0.020000000000010232,0.0164469
4251,2023-07-03 13:30:01.686554927,1,193.74,32.0,-0.11382734241218301,0.056792142412190966,0.03999999999999204,0.0170352
4252,2023-07-03 13:30:01.686554927,1,193.74,129.0,-0.10102620435156315,0.04399100435157111,0.03999999999999204,0.0170352
4253,2023-07-03 13:30:01.686554927,2,193.74,34.0,-0.23662772322316467,0.17959252322317262,0.03999999999999204,0.0170352
4254,2023-07-03 13:30:01.686554927,1,193.74,123.0,-0.41622024644633726,0.35918504644634525,0.03999999999999204,0.0170352
4255,2023-07-03 13:30:01.690855586,2,193.73,116.0,-0.09061810435157225,0.04399100435157111,0.030000000000001137,0.0166271
4256,2023-07-03 13:30:01.690855586,1,193.73,51.0,-0.4031080800351262,0.3564809800351251,0.030000000000001137,0.0166271
4257,2023-07-03 13:30:01.691079801,1,193.73,40.0,-0.07051140435159044,0.04399100435157111,0.010000000000019327,0.0165204
4258,2023-07-03 13:30:01.691420220,1,193.72,62.0,-0.062317018204311805,0.025398218204301576,0.020000000000010232,0.0169188
4259,2023-07-03 13:30:01.691420220,1,193.72,44.0,-0.062317018204311805,0.025398218204301576,0.020000000000010232,0.0169188
4260,2023-07-03 13:30:01.691420220,1,193.72,71.0,-0.062317018204311805,0.025398218204301576,0.020000000000010232,0.0169188
4261,2023-07-03 13:30:01.691736987,1,193.72,68.0,-0.11751261803555495,0.08031621803554471,0.020000000000010232,0.0171964
4262,2023-07-03 13:30:01.691736987,2,193.72,100.0,-0.10903340928927929,0.07183700928926906,0.020000000000010232,0.0171964
4263,2023-07-03 13:30:01.692477081,1,193.71,119.0,-0.07254001820430271,0.025398218204301576,0.030000000000001137,0.0171418
4264,2023-07-03 13:30:01.692477081,1,193.71,83.0,-0.09113280435157226,0.04399100435157111,0.030000000000001137,0.0171418
4265,2023-07-03 13:30:01.692477081,1,193.71,109.0,-0.3821673078406385,0.3350255078406374,0.030000000000001137,0.0171418
4266,2023-07-03 13:30:01.697461713,1,193.74,86.0,-0.04189881820430158,0.025398218204301576,0.0,0.0165006
4267,2023-07-03 13:30:01.708777556,2,193.76,116.0,-0.37571374644634525,0.35918504644634525,0.0,0.0165287
4268,2023-07-03 13:30:01.708777556,2,193.76,77.0,-0.13011298482438194,0.11358428482438193,0.0,0.0165287
4269,2023-07-03 13:30:01.951556834,1,193.81,129.0,-0.09682131803554472,0.08031621803554471,0.0,0.0165051
4270,2023-07-03 13:30:01.985247184,2,193.78,101.0,-0.3006251820430169,0.25398218204301576,0.030000000000001137,0.016643
4271,2023-07-03 13:30:01.987085331,1,193.78,48.0,-0.3005595820430169,0.25398218204301576,0.030000000000001137,0.0165774
4273,2023-07-03 13:30:02.030745513,1,193.77,101.0,-0.25284860010107135,0.2063361001010702,0.030000000000001137,0.0165125
4274,2023-07-03 13:30:02.326487846,1,193.79,93.0,-0.06043690435157111,0.04399100435157111,0.0,0.0164459
4275,2023-07-03 13:30:02.334257826,1,193.76,127.0,-0.22244401740628558,0.17596401740628445,0.030000000000001137,0.01648
4276,2023-07-03 13:30:02.334286002,1,193.76,67.0,-0.22967955608206567,0.18314915608206453,0.030000000000001137,0.0165304
4277,2023-07-03 13:30:02.334286002,1,193.76,104.0,-0.19678828524522232,0.15025788524522118,0.030000000000001137,0.0165304
4278,2023-07-03 13:30:02.390075463,2,193.76,80.0,-0.2515868815106088,0.20476698151060765,0.030000000000001137,0.0168199
4279,2023-07-03 13:30:02.390075463,1,193.76,74.0,-0.3008020820430169,0.25398218204301576,0.030000000000001137,0.0168199
4280,2023-07-03 13:30:02.390075463,1,193.76,40.0,-0.11401726911273659,0.06719736911273545,0.030000000000001137,0.0168199
4282,2023-07-03 13:30:02.390075463,1,193.76,116.0,-0.3009996820430169,0.25398218204301576,0.030000000000001137,0.0170175
4283,2023-07-03 13:30:02.390075463,2,193.76,34.0,-0.18141223822547203,0.1343947382254709,0.030000000000001137,0.0170175
4284,2023-07-03 13:30:02.390721266,2,193.76,78.0,-0.25206282786781736,0.21551102786780715,0.020000000000010232,0.0165518
4285,2023-07-03 13:30:02.390721266,2,193.76,54.0,-0.15294105743822758,0.11638925743821735,0.020000000000010232,0.0165518
4286,2023-07-03 13:30:02.534374300,1,193.76,127.0,-0.26248020125324667,0.2257443012532364,0.020000000000010232,0.0167359
4287,2023-07-03 13:30:02.534374300,1,193.76,34.0,-0.29071808204302596,0.25398218204301576,0.020000000000010232,0.0167359
4288,2023-07-03 13:30:02.534374300,1,193.76,37.0,-0.29071808204302596,0.25398218204301576,0.020000000000010232,0.0167359
4289,2023-07-03 13:30:02.534374300,1,193.76,30.0,-0.15312515743822758,0.11638925743821735,0.020000000000010232,0.0167359
4291,2023-07-03 13:30:02.534484079,1,193.76,67.0,-0.15285255743822757,0.11638925743821735,0.020000000000010232,0.0164633
4292,2023-07-03 13:30:02.566984339,1,193.76,80.0,-0.10271865461292405,0.07619465461290473,0.010000000000019327,0.016524
4293,2023-07-03 13:30:02.590844325,1,193.76,38.0,-0.09830180928928839,0.07183700928926906,0.010000000000019327,0.0164648
4294,2023-07-03 13:30:02.597054321,1,193.76,68.0,-0.22696597012656006,0.19998577012654073,0.010000000000019327,0.0169802
4295,2023-07-03 13:30:02.597054321,1,193.76,88.0,-0.2809623820430351,0.25398218204301576,0.010000000000019327,0.0169802
4296,2023-07-03 13:30:02.597054321,1,193.76,120.0,-0.16137493822549023,0.1343947382254709,0.010000000000019327,0.0169802
4297,2023-07-03 13:30:02.597304160,1,193.76,51.0,-0.24204052786782648,0.21551102786780715,0.010000000000019327,0.0165295
4298,2023-07-03 13:30:02.597304160,2,193.76,71.0,-0.28051168204303506,0.25398218204301576,0.010000000000019327,0.0165295
4299,2023-07-03 13:30:02.611761443,2,193.76,39.0,-0.11457680870316156,0.08798200870314223,0.010000000000019327,0.0165948
4300,2023-07-03 13:30:02.642528551,2,193.76,111.0,-0.2648872058738002,0.23825640587378089,0.010000000000019327,0.0166308
4301,2023-07-03 13:30:02.642528551,1,193.76,29.0,-0.2806129820430351,0.25398218204301576,0.010000000000019327,0.0166308
4302,2023-07-03 13:30:02.642528551,1,193.76,70.0,-0.11461280870316155,0.08798200870314223,0.010000000000019327,0.0166308
4303,2023-07-03 13:30:02.689084816,1,193.77,125.0,-0.3764482464463452,0.35918504644634525,0.0,0.0172632
4304,2023-07-03 13:30:02.689084816,2,193.77,54.0,-0.27124538204301574,0.25398218204301576,0.0,0.0172632
4305,2023-07-03 13:30:02.689319062,1,193.77,68.0,-0.09709391803554471,0.08031621803554471,0.0,0.0167777
4306,2023-07-03 13:30:02.717538969,2,193.77,113.0,-0.041903518204301576,0.025398218204301576,0.0,0.0165053
4307,2023-07-03 13:30:02.721729444,1,193.76,52.0,-0.26543990587380023,0.23825640587378089,0.010000000000019327,0.0171835
4308,2023-07-03 13:30:02.721729444,2,193.76,113.0,-0.2811656820430351,0.25398218204301576,0.010000000000019327,0.0171835
4309,2023-07-03 13:30:02.721729444,1,193.76,117.0,-0.14357275743823666,0.11638925743821735,0.010000000000019327,0.0171835
4311,2023-07-03 13:30:02.721787750,2,193.76,51.0,-0.2806385820430351,0.25398218204301576,0.010000000000019327,0.0166564
4312,2023-07-03 13:30:02.721950638,1,193.76,83.0,-0.3671966004688817,0.33980500046886236,0.010000000000019327,0.0173916
4314,2023-07-03 13:30:02.727390310,1,193.76,83.0,-0.21326732492923645,0.1866380249292171,0.010000000000019327,0.0166293
4315,2023-07-03 13:30:02.727910222,1,193.76,62.0,-0.08875147497642502,0.062212674976405695,0.010000000000019327,0.0165388
4316,2023-07-03 13:30:02.730547446,1,193.76,67.0,-0.18729353607110877,0.16063243607108943,0.010000000000019327,0.0166611
4317,2023-07-03 13:30:02.730547446,1,193.76,29.0,-0.259439614876454,0.2327785148764347,0.010000000000019327,0.0166611
4318,2023-07-03 13:30:02.758894161,1,193.76,39.0,-0.12820577281722562,0.1015928728172063,0.010000000000019327,0.0166129
4319,2023-07-03 13:30:02.758894161,1,193.76,118.0,-0.2551968638387335,0.22858396383871418,0.010000000000019327,0.0166129
4320,2023-07-03 13:30:02.759305759,2,193.76,34.0,-0.051866918204320905,0.025398218204301576,0.010000000000019327,0.0164687
4321,2023-07-03 13:30:02.759386746,1,193.76,95.0,-0.1345515139339229,0.10775551393390358,0.010000000000019327,0.016796
4323,2023-07-03 13:30:02.759454537,1,193.76,43.0,-0.19121476638367998,0.16459926638366065,0.010000000000019327,0.0166155
4324,2023-07-03 13:30:02.785748271,1,193.76,45.0,-0.16124973822549024,0.1343947382254709,0.010000000000019327,0.016855
4325,2023-07-03 13:30:02.785748271,1,193.76,32.0,-0.2808371820430351,0.25398218204301576,0.010000000000019327,0.016855
4327,2023-07-03 13:30:02.785748271,2,193.76,64.0,-0.2808371820430351,0.25398218204301576,0.010000000000019327,0.016855
